,Season,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP.1,PTS.1,TRB.1,AST.1,WS,WS/48,BPM,VORP,PIE,NET_RATING,DEF_RATING,OFF_RATING
1628413.0,2017,36,PHI,Jonah Bolden,,2.0,51.0,686.0,217.0,174.0,40.0,0.486,0.34,0.484,13.5,4.3,3.4,0.8,1.4,0.098,-1.3,0.1,0.06252941176470588,-1.9921568627450983,108.0372549019608,106.1313725490196
1628400.0,2017,37,BOS,Semi Ojeleye,SMU,5.0,284.0,4111.0,975.0,613.0,126.0,0.384,0.344,0.717,14.5,3.4,2.2,0.4,5.2,0.061,-3.4,-1.5,0.05006690140845071,-2.6450704225352113,105.50598591549294,102.8806338028169
1628395.0,2017,38,CHI,Jordan Bell,Oregon,5.0,161.0,1937.0,593.0,497.0,201.0,0.552,0.2,0.636,12.0,3.7,3.1,1.2,4.9,0.121,0.2,1.1,0.0939751552795031,0.10372670807453409,108.92422360248447,108.96397515527951
1628393.0,2017,39,PHI,Jawun Evans,Oklahoma State,2.0,56.0,843.0,237.0,96.0,110.0,0.345,0.263,0.776,15.1,4.2,1.7,2.0,-0.4,-0.022,-5.4,-0.7,0.043000000000000003,-3.6285714285714286,105.78571428571426,102.15714285714286
1628407.0,2017,40,NOP,Dwayne Bacon,Florida State,4.0,207.0,4012.0,1503.0,537.0,230.0,0.402,0.314,0.78,19.4,7.3,2.6,1.1,0.8,0.01,-5.1,-3.1,0.06241545893719807,-5.976811594202899,110.11207729468599,104.12608695652173
1628416.0,2017,41,ATL,Tyler Dorsey,Oregon,3.0,107.0,1680.0,710.0,245.0,135.0,0.392,0.351,0.669,15.7,6.6,2.3,1.3,1.1,0.031,-3.0,-0.5,0.07916822429906542,-4.416822429906542,107.79719626168226,103.32523364485982
1628418.0,2017,42,UTA,Thomas Bryant,Indiana,6.0,229.0,4506.0,2312.0,1310.0,250.0,0.598,0.366,0.757,19.7,10.1,5.7,1.1,15.7,0.168,1.3,3.7,0.12405240174672491,-5.219650655021834,113.82751091703057,108.60786026200876
1628392.0,2017,43,HOU,Isaiah Hartenstein,,5.0,247.0,3888.0,1365.0,1186.0,350.0,0.578,0.31,0.68,15.7,5.5,4.8,1.4,13.1,0.162,1.0,2.9,0.09983805668016196,5.677327935222672,106.63805668016194,112.34291497975707
1628422.0,2017,44,NYK,Damyean Dotson,Oregon,5.0,213.0,4242.0,1594.0,532.0,315.0,0.417,0.345,0.711,19.9,7.5,2.5,1.5,3.0,0.034,-2.8,-0.9,0.0783568075117371,-7.2215962441314545,107.87699530516433,100.67793427230046
1628415.0,2017,45,HOU,Dillon Brooks,Oregon,6.0,345.0,9888.0,5002.0,1073.0,735.0,0.416,0.342,0.795,28.7,14.5,3.1,2.1,6.9,0.033,-3.8,-4.6,0.06382028985507246,1.5956521739130434,108.15246376811594,109.72695652173914
1628425.0,2017,46,PHI,Sterling Brown,SMU,6.0,268.0,4458.0,1431.0,891.0,268.0,0.419,0.363,0.796,16.6,5.3,3.3,1.0,6.6,0.071,-2.1,-0.1,0.07489925373134328,-0.5958955223880598,105.37350746268658,104.80037313432837
1628387.0,2017,47,IND,Ike Anigbogu,UCLA,2.0,14.0,36.0,13.0,12.0,1.0,0.333,,0.833,2.6,0.9,0.9,0.1,,0.057,-1.1,,0.08564285714285715,-23.099999999999998,122.20714285714284,99.02857142857142
1628414.0,2017,48,MIL,Sindarius Thornwell,South Carolina,4.0,160.0,1721.0,401.0,206.0,111.0,0.407,0.34,0.672,10.8,2.5,1.3,0.7,1.1,0.032,-3.1,-0.5,0.04015,-1.77,102.50750000000001,100.73625000000001
1628427.0,2017,49,DEN,Vlatko Čančar,,4.0,130.0,1391.0,461.0,219.0,114.0,0.479,0.361,0.847,10.7,3.5,1.7,0.9,2.5,0.087,-2.1,,0.07224615384615385,-7.873076923076923,111.99076923076923,104.10307692307693
,2017,50,PHI,Mathias Lessort,,,,,,,,,,,,,,,,,,,,,,
1628420.0,2017,51,DEN,Monte Morris,Iowa State,6.0,342.0,8761.0,3583.0,865.0,1368.0,0.481,0.392,0.83,25.6,10.5,2.5,4.0,22.7,0.124,0.4,5.3,0.10231578947368422,3.2578947368421054,110.06023391812865,113.31754385964913
1628410.0,2017,52,NOP,Edmond Sumner,Xavier,5.0,161.0,2256.0,997.0,244.0,182.0,0.47,0.341,0.811,14.0,6.2,1.5,1.1,3.2,0.069,-3.0,-0.6,0.06929813664596274,-1.9322981366459628,110.16211180124223,108.2111801242236
1628443.0,2017,53,BOS,Kadeem Allen,Arizona,3.0,47.0,640.0,258.0,71.0,109.0,0.435,0.349,0.757,13.6,5.5,1.5,2.3,1.0,0.075,-1.2,0.1,0.061638297872340424,-7.104255319148936,108.09787234042554,100.99361702127659
1628409.0,2017,54,PHO,Alec Peters,Valparaiso,1.0,20.0,225.0,82.0,37.0,12.0,0.378,0.31,0.8,11.3,4.1,1.9,0.6,0.3,0.055,-2.8,,0.071,7.3,101.7,108.9
1628430.0,2017,55,UTA,Nigel Williams-Goss,Gonzaga,1.0,10.0,50.0,14.0,6.0,6.0,0.313,0.286,1.0,5.0,1.4,0.6,0.6,,0.017,-3.9,,0.049,4.5,94.5,99.1
1628444.0,2017,56,BOS,Jabari Bird,California,1.0,13.0,115.0,39.0,19.0,8.0,0.577,0.429,0.462,8.8,3.0,1.5,0.6,0.2,0.098,-3.1,,0.076,6.6,102.1,108.70000000000002
,2017,57,BRK,Sasha Vezenkov,,,,,,,,,,,,,,,,,,,,,,
,2017,58,NYK,Ognjen Jaramaz,,,,,,,,,,,,,,,,,,,,,,
1628417.0,2017,59,SAS,Jaron Blossomgame,Clemson,1.0,27.0,439.0,114.0,98.0,13.0,0.443,0.256,0.769,16.3,4.2,3.6,0.5,0.3,0.03,-3.8,-0.2,0.078,-6.0,109.6,103.7
,2017,60,ATL,Alpha Kaba,,,,,,,,,,,,,,,,,,,,,,
1629028.0,2018,1,PHO,Deandre Ayton,Arizona,5.0,303.0,9282.0,5046.0,3152.0,495.0,0.597,0.263,0.755,30.6,16.7,10.4,1.6,30.9,0.16,1.1,7.2,0.13974917491749178,1.8759075907590754,111.03465346534654,112.89141914191418
1628963.0,2018,2,SAC,Marvin Bagley III,Duke,5.0,208.0,5156.0,2760.0,1493.0,187.0,0.506,0.29,0.678,24.8,13.3,7.2,0.9,9.3,0.087,-1.9,0.1,0.11102884615384616,-5.938942307692307,114.65528846153846,108.71634615384616
1629029.0,2018,3,ATL,Luka Dončić,,5.0,330.0,11319.0,9100.0,2825.0,2631.0,0.466,0.338,0.739,34.3,27.6,8.6,8.0,39.2,0.166,7.2,26.4,0.18219090909090907,2.192727272727273,112.18878787878789,114.40333333333334
1628991.0,2018,4,MEM,Jaren Jackson Jr.,Michigan State,5.0,267.0,7308.0,4391.0,1476.0,300.0,0.466,0.352,0.79,27.4,16.4,5.5,1.1,19.4,0.128,0.7,5.0,0.10225842696629214,3.1329588014981278,107.16067415730336,110.29775280898878
1629027.0,2018,5,DAL,Trae Young,Oklahoma,5.0,353.0,11941.0,8990.0,1302.0,3285.0,0.437,0.351,0.876,33.8,25.5,3.7,9.3,33.0,0.132,3.1,15.3,0.1455070821529745,-0.5864022662889518,114.6798866855524,114.09348441926346
1628964.0,2018,6,ORL,Mo Bamba,Texas,5.0,275.0,4962.0,2070.0,1597.0,247.0,0.476,0.359,0.681,18.0,7.5,5.8,0.9,12.6,0.122,0.2,2.8,0.11153454545454546,-6.8029090909090915,109.848,103.08763636363636
1628976.0,2018,7,CHI,Wendell Carter Jr.,Duke,5.0,260.0,7283.0,3344.0,2300.0,536.0,0.516,0.321,0.733,28.0,12.9,8.8,2.1,18.1,0.12,-0.3,3.1,0.11980384615384616,-4.989615384615385,109.88576923076923,104.87423076923076
1629012.0,2018,8,CLE,Collin Sexton,Alabama,5.0,266.0,8324.0,5041.0,768.0,858.0,0.464,0.38,0.826,31.3,19.0,2.9,3.2,7.9,0.045,-2.3,-0.7,0.09222180451127819,-8.398496240601503,116.03984962406014,107.64135338345864
1628995.0,2018,9,NYK,Kevin Knox,Kentucky,5.0,275.0,4962.0,2053.0,801.0,205.0,0.385,0.342,0.713,18.0,7.5,2.9,0.7,0.3,0.003,-4.4,-3.1,0.06311272727272728,-10.255272727272727,111.9829090909091,101.67854545454544
1628969.0,2018,10,PHI,Mikal Bridges,Villanova,5.0,392.0,12624.0,5154.0,1576.0,912.0,0.495,0.376,0.857,32.2,13.1,4.0,2.3,32.1,0.122,1.2,10.3,0.08959183673469388,2.6961734693877553,110.09362244897959,112.82908163265306
1628983.0,2018,11,CHO,Shai Gilgeous-Alexander,Kentucky,5.0,311.0,10140.0,6556.0,1417.0,1411.0,0.484,0.347,0.845,32.6,21.1,4.6,4.5,29.0,0.137,3.2,13.1,0.12839228295819935,-1.1681672025723475,111.84405144694534,110.69774919614147
1628970.0,2018,12,LAC,Miles Bridges,Michigan State,4.0,291.0,8460.0,3893.0,1641.0,656.0,0.473,0.346,0.809,29.1,13.4,5.6,2.3,16.0,0.091,-0.2,3.8,0.09803436426116838,-2.5384879725085914,111.98831615120274,109.47216494845361
1629010.0,2018,13,LAC,Jerome Robinson,Boston College,3.0,113.0,1604.0,514.0,208.0,131.0,0.363,0.31,0.721,14.2,4.5,1.8,1.2,-0.1,-0.003,-4.7,-1.1,0.04509734513274336,-3.5212389380530973,108.5867256637168,105.06548672566372
1629008.0,2018,14,DEN,Michael Porter Jr.,Missouri,4.0,187.0,4878.0,2843.0,1104.0,198.0,0.506,0.417,0.797,26.1,15.2,5.9,1.1,13.9,0.137,1.4,4.2,0.11466310160427808,6.8331550802139045,111.31871657754012,118.12245989304813
1628972.0,2018,15,WAS,Troy Brown Jr.,Oregon,5.0,297.0,5951.0,1949.0,1144.0,448.0,0.429,0.354,0.772,20.0,6.6,3.9,1.5,7.8,0.063,-1.7,0.5,0.07775084175084175,-1.6144781144781144,111.64343434343436,109.99528619528618
1629015.0,2018,16,PHO,Zhaire Smith,Texas Tech,2.0,13.0,143.0,48.0,15.0,12.0,0.378,0.316,0.667,11.0,3.7,1.2,0.9,,0.011,-6.1,-0.1,0.020615384615384615,-3.2538461538461547,113.11538461538461,109.86153846153844
1628978.0,2018,17,MIL,Donte DiVincenzo,Villanova,5.0,273.0,6644.0,2487.0,1258.0,758.0,0.42,0.362,0.777,24.3,9.1,4.6,2.8,13.4,0.097,0.1,3.5,0.08839560439560439,6.349450549450549,106.46373626373627,112.86153846153846
1629022.0,2018,18,SAS,Lonnie Walker IV,Miami (FL),5.0,264.0,5537.0,2606.0,601.0,394.0,0.422,0.349,0.8,21.0,9.9,2.3,1.5,3.8,0.033,-2.8,-1.1,0.07307954545454547,-5.432954545454545,112.95795454545456,107.52499999999999
1628989.0,2018,19,ATL,Kevin Huerter,Maryland,5.0,349.0,10325.0,4265.0,1209.0,1092.0,0.444,0.385,0.766,29.6,12.2,3.5,3.1,14.3,0.067,-0.8,3.1,0.07653008595988539,0.6573065902578797,113.18624641833811,113.80200573065903
1629006.0,2018,20,MIN,Josh Okogie,Georgia Tech,5.0,316.0,6367.0,2081.0,963.0,383.0,0.4,0.291,0.749,20.1,6.6,3.0,1.2,8.2,0.062,-2.3,-0.5,0.05929430379746836,-0.8844936708860758,109.38132911392405,108.49683544303798
1628960.0,2018,21,UTA,Grayson Allen,Duke,5.0,264.0,6170.0,2556.0,727.0,448.0,0.435,0.395,0.861,23.4,9.7,2.8,1.7,13.1,0.102,-0.4,2.4,0.07470454545454545,-0.14015151515151494,109.9378787878788,109.78939393939395
1628990.0,2018,22,CHI,Chandler Hutchison,Boise State,4.0,103.0,1790.0,558.0,376.0,79.0,0.442,0.309,0.643,17.4,5.4,3.7,0.8,1.1,0.03,-3.9,-0.9,0.07327184466019417,-5.299029126213592,107.55339805825243,102.20582524271845
1628988.0,2018,23,IND,Aaron Holiday,UCLA,5.0,308.0,5305.0,2043.0,508.0,677.0,0.413,0.377,0.841,17.2,6.6,1.6,2.2,5.6,0.051,-2.3,-0.4,0.07063636363636364,1.4626623376623378,107.4409090909091,108.88311688311688
1629014.0,2018,24,POR,Anfernee Simons,,5.0,273.0,6546.0,3450.0,617.0,673.0,0.433,0.387,0.857,24.0,12.6,2.3,2.5,6.4,0.047,-1.8,0.3,0.08034432234432234,-3.9358974358974357,114.68974358974359,110.8003663003663
1629021.0,2018,25,LAL,Moritz Wagner,Michigan,5.0,253.0,4072.0,2074.0,941.0,301.0,0.49,0.319,0.822,16.1,8.2,3.7,1.2,9.3,0.11,-0.9,1.1,0.09928458498023715,-5.858498023715415,110.76482213438736,104.85889328063242
1629013.0,2018,26,PHI,Landry Shamet,Wichita State,5.0,302.0,6901.0,2700.0,539.0,516.0,0.406,0.388,0.842,22.9,8.9,1.8,1.7,11.8,0.082,-1.8,0.4,0.06332781456953643,2.832450331125828,108.05894039735101,110.91158940397352
1629057.0,2018,27,BOS,Robert Williams,Texas A&M,5.0,209.0,4284.0,1534.0,1447.0,299.0,0.732,,0.656,20.5,7.3,6.9,1.4,22.2,0.249,4.9,7.4,0.1365933014354067,4.870334928229665,106.69186602870815,111.54545454545455
1628980.0,2018,28,GSW,Jacob Evans,Cincinnati,2.0,59.0,622.0,168.0,66.0,54.0,0.337,0.315,0.833,10.5,2.8,1.1,0.9,-0.6,-0.047,-7.4,-0.8,0.026898305084745767,-8.559322033898304,107.91525423728814,99.40677966101696
1629058.0,2018,29,BRK,Džanan Musa,,2.0,49.0,526.0,211.0,91.0,45.0,0.376,0.227,0.726,10.7,4.3,1.9,0.9,,0.003,-4.6,-0.4,0.07014285714285715,-0.09387755102040833,102.21632653061225,102.04081632653062
1629016.0,2018,30,ATL,Omari Spellman,Villanova,2.0,95.0,1691.0,642.0,413.0,94.0,0.417,0.366,0.766,17.8,6.8,4.3,1.0,2.4,0.068,-1.5,0.2,0.0888,-9.371578947368421,111.20105263157895,101.8778947368421
1629059.0,2018,31,PHO,Elie Okobo,,2.0,108.0,1677.0,523.0,188.0,242.0,0.395,0.315,0.737,15.5,4.8,1.7,2.2,0.5,0.014,-4.1,-0.9,0.06624074074074074,-6.487962962962963,110.03055555555555,103.44259259259259
1628975.0,2018,32,MEM,Jevon Carter,West Virginia,5.0,304.0,4954.0,1635.0,588.0,517.0,0.4,0.397,0.811,16.3,5.4,1.9,1.7,8.0,0.077,-0.9,1.4,0.06952631578947369,-0.23256578947368417,107.58256578947368,107.36381578947368
1628973.0,2018,33,DAL,Jalen Brunson,Villanova,5.0,345.0,9213.0,4919.0,1084.0,1455.0,0.493,0.386,0.812,26.7,14.3,3.1,4.2,26.0,0.135,1.0,7.0,0.11567826086956522,3.0504347826086957,110.36347826086954,113.45478260869564
1628984.0,2018,34,ATL,Devonte' Graham,Kansas,5.0,313.0,8046.0,3619.0,722.0,1399.0,0.372,0.356,0.812,25.7,11.6,2.3,4.5,12.6,0.075,-0.4,3.3,0.08905750798722045,-2.9827476038338654,111.24728434504793,108.2846645367412
1628982.0,2018,35,ORL,Melvin Frazier,Tulane,3.0,32.0,290.0,87.0,28.0,5.0,0.34,0.209,0.533,9.1,2.7,0.9,0.2,-0.4,-0.062,-10.0,-0.6,0.02515625,-16.7625,112.75625000000001,95.99375
1629011.0,2018,36,NYK,Mitchell Robinson,,5.0,289.0,7064.0,2376.0,2275.0,181.0,0.712,,0.529,24.4,8.2,7.9,0.6,31.4,0.213,2.3,7.7,0.11366782006920416,-1.1038062283737027,110.17301038062284,109.02525951557095
1629018.0,2018,37,SAC,Gary Trent Jr.,Duke,5.0,270.0,7811.0,3900.0,627.0,393.0,0.421,0.384,0.827,28.9,14.4,2.3,1.5,14.1,0.087,-0.6,2.7,0.07665925925925926,-0.6218518518518517,113.30185185185184,112.69888888888889
1629017.0,2018,38,PHI,Khyri Thomas,Creighton,3.0,39.0,409.0,160.0,39.0,36.0,0.388,0.316,0.75,10.5,4.1,1.0,0.9,0.5,0.058,-2.7,-0.1,0.03171794871794872,-10.284615384615385,108.5,98.16153846153847
1629067.0,2018,39,PHI,Isaac Bonga,,4.0,143.0,1871.0,439.0,320.0,118.0,0.432,0.3,0.759,13.1,3.1,2.2,0.8,1.7,0.044,-3.6,-0.7,0.04297202797202797,-2.401398601398601,102.95874125874126,100.58531468531469
1629066.0,2018,40,BRK,Rodions Kurucs,,3.0,131.0,2103.0,780.0,406.0,113.0,0.444,0.329,0.739,16.1,6.0,3.1,0.9,2.3,0.052,-2.8,-0.4,0.06427480916030534,-0.7427480916030534,105.5145038167939,104.77175572519083
1629020.0,2018,41,ORL,Jarred Vanderbilt,Kentucky,5.0,244.0,5013.0,1511.0,1606.0,359.0,0.573,0.288,0.643,20.5,6.2,6.6,1.5,14.3,0.137,0.4,3.0,0.10099999999999999,0.006967213114754168,110.88032786885248,110.88032786885248
1628971.0,2018,42,DET,Bruce Brown,Miami (FL),5.0,349.0,8588.0,2979.0,1481.0,841.0,0.482,0.341,0.749,24.6,8.5,4.2,2.4,17.0,0.095,-0.8,2.5,0.07970773638968481,0.20716332378223506,110.72320916905444,110.9137535816619
,2018,43,DEN,Justin Jackson,Maryland,,,,,,,,,,,,,,,,,,,,,
,2018,44,WAS,Issuf Sanon,,,,,,,,,,,,,,,,,,,,,,
1628977.0,2018,45,BRK,Hamidou Diallo,Kentucky,5.0,263.0,4913.0,2270.0,1007.0,282.0,0.495,0.274,0.623,18.7,8.6,3.8,1.1,6.2,0.06,-2.1,-0.2,0.08463498098859315,-4.665399239543726,108.80798479087453,104.1425855513308
1629001.0,2018,46,HOU,De'Anthony Melton,USC,5.0,312.0,7003.0,2748.0,1155.0,857.0,0.414,0.37,0.771,22.4,8.8,3.7,2.7,11.9,0.082,0.7,4.6,0.08824358974358973,2.691346153846154,108.71346153846153,111.42403846153847
1629004.0,2018,47,LAL,Svi Mykhailiuk,Kansas,5.0,252.0,4213.0,1673.0,448.0,351.0,0.403,0.36,0.764,16.7,6.6,1.8,1.4,3.3,0.038,-2.4,-0.4,0.0679047619047619,-3.5484126984126987,109.32777777777777,105.79206349206349
1628966.0,2018,48,MIN,Keita Bates-Diop,Ohio State,5.0,230.0,3901.0,1500.0,738.0,203.0,0.48,0.339,0.749,17.0,6.5,3.2,0.9,6.2,0.076,-1.7,0.3,0.08884782608695652,-5.968260869565216,111.60260869565218,105.63434782608697
1629002.0,2018,49,SAS,Chimezie Metu,USC,5.0,209.0,2706.0,1190.0,714.0,151.0,0.492,0.298,0.755,12.9,5.7,3.4,0.7,4.1,0.074,-1.8,0.2,0.10183732057416267,-1.6215311004784692,109.22105263157896,107.59043062200958
1628993.0,2018,50,IND,Alize Johnson,Missouri State,5.0,76.0,568.0,189.0,228.0,32.0,0.481,0.227,0.711,7.5,2.5,3.0,0.4,1.3,0.108,-2.4,-0.1,0.09432894736842105,-1.577631578947368,109.09078947368421,107.50789473684209
,2018,51,NOP,Tony Carr,Penn State,,,,,,,,,,,,,,,,,,,,,
1629053.0,2018,52,UTA,Vince Edwards,Purdue,1.0,2.0,16.0,3.0,2.0,,0.25,0.25,,8.0,1.5,1.0,,,-0.014,-6.4,,0.023,-6.1,115.2,109.1
1628985.0,2018,53,OKC,Devon Hall,Virginia,1.0,11.0,81.0,20.0,7.0,13.0,0.2,0.235,0.5,7.4,1.8,0.6,1.2,-0.2,-0.116,-6.7,-0.1,0.014999999999999998,3.8,94.6,98.4
1629003.0,2018,54,DAL,Shake Milton,SMU,5.0,254.0,5280.0,2368.0,604.0,694.0,0.455,0.365,0.828,20.8,9.3,2.4,2.7,9.8,0.089,-1.8,0.2,0.08617322834645669,1.946062992125984,109.4968503937008,111.43503937007874
1629083.0,2018,55,CHO,Arnoldas Kulboka,,1.0,2.0,5.0,,,,,,,2.5,,,,,-0.217,-21.8,,-0.114,-100.0,150.0,50.0
1629034.0,2018,56,PHI,Ray Spalding,Louisville,2.0,16.0,167.0,58.0,52.0,5.0,0.529,,0.286,10.4,3.6,3.3,0.3,0.1,0.024,-6.2,-0.2,0.07725,-7.9375,106.0125,98.07499999999999
1628987.0,2018,57,OKC,Kevin Hervey,UT Arlington,1.0,10.0,52.0,17.0,12.0,5.0,0.259,0.15,,5.2,1.7,1.2,0.5,-0.1,-0.085,-5.1,,0.062,-28.9,101.7,72.7
1629118.0,2018,58,DEN,Thomas Welsh,UCLA,1.0,11.0,36.0,18.0,4.0,5.0,0.538,0.429,0.5,3.3,1.6,0.4,0.5,0.1,0.162,1.2,,0.106,2.3,97.7,100.0
1628994.0,2018,59,PHO,George King,Colorado,2.0,5.0,25.0,1.0,6.0,,,,0.5,5.0,0.2,1.2,,-0.1,-0.225,-17.2,-0.1,-0.0456,-64.76,155.0,90.24
1628961.0,2018,60,PHI,Kostas Antetokounmpo,Dayton,3.0,22.0,87.0,21.0,23.0,3.0,0.375,,0.474,4.0,1.0,1.0,0.1,-0.2,-0.098,-9.9,-0.2,0.016090909090909093,21.12272727272727,87.43181818181819,108.54545454545455
1629627.0,2019,1,NOP,Zion Williamson,Duke,3.0,114.0,3650.0,2941.0,793.0,409.0,0.605,0.343,0.691,32.0,25.8,7.0,3.6,14.2,0.187,5.1,6.6,0.15933333333333333,4.181578947368421,109.85,114.08508771929826
1629630.0,2019,2,MEM,Ja Morant,Murray State,4.0,248.0,7964.0,5557.0,1193.0,1830.0,0.472,0.321,0.753,32.1,22.4,4.8,7.4,19.7,0.119,2.8,9.7,0.14433467741935485,3.236290322580645,109.92701612903227,113.1633064516129
1629628.0,2019,3,NYK,RJ Barrett,Duke,4.0,271.0,9107.0,4900.0,1469.0,769.0,0.422,0.343,0.709,33.6,18.1,5.4,2.8,8.1,0.043,-2.4,-0.9,0.08912546125461254,-2.338745387453874,112.35018450184502,110.03800738007381
1629631.0,2019,4,LAL,De'Andre Hunter,Virginia,4.0,206.0,6399.0,2860.0,856.0,318.0,0.444,0.356,0.799,31.1,13.9,4.2,1.5,5.4,0.041,-3.4,-2.3,0.06671359223300972,-1.083009708737864,113.43543689320389,112.31067961165049
1629636.0,2019,5,CLE,Darius Garland,Vanderbilt,4.0,250.0,8491.0,4632.0,649.0,1679.0,0.449,0.387,0.871,34.0,18.5,2.6,6.7,13.8,0.078,-0.2,3.8,0.107596,0.5244000000000001,110.2192,110.822
1629633.0,2019,6,PHO,Jarrett Culver,Texas Tech,4.0,144.0,2480.0,934.0,402.0,173.0,0.401,0.276,0.509,17.2,6.5,2.8,1.2,-0.1,-0.001,-4.5,-1.6,0.05457638888888889,-4.956944444444444,109.0340277777778,104.08402777777778
1629632.0,2019,7,CHI,Coby White,UNC,4.0,269.0,7235.0,3387.0,908.0,883.0,0.419,0.367,0.854,26.9,12.6,3.4,3.3,8.8,0.058,-2.1,-0.1,0.08594423791821561,-0.9275092936802974,110.88736059479552,109.9096654275093
1629637.0,2019,8,ATL,Jaxson Hayes,Texas,4.0,241.0,4052.0,1808.0,963.0,168.0,0.622,0.288,0.719,16.8,7.5,4.0,0.7,14.0,0.165,,2.0,0.10561825726141079,-1.6099585062240664,108.33360995850622,106.72365145228216
1629060.0,2019,9,WAS,Rui Hachimura,Gonzaga,4.0,210.0,5650.0,2620.0,1049.0,275.0,0.48,0.347,0.77,26.9,12.5,5.0,1.3,7.2,0.061,-2.6,-0.9,0.09225714285714287,-4.414285714285714,113.25285714285714,108.81142857142858
1629629.0,2019,10,ATL,Cam Reddish,Duke,4.0,173.0,4303.0,1786.0,513.0,227.0,0.399,0.322,0.843,24.9,10.3,3.0,1.3,2.0,0.022,-3.2,-1.3,0.06491907514450868,-7.569942196531791,114.46242774566474,106.9156069364162
1629661.0,2019,11,MIN,Cameron Johnson,UNC,4.0,225.0,5621.0,2549.0,844.0,332.0,0.447,0.393,0.843,25.0,11.3,3.8,1.5,14.4,0.123,1.4,4.9,0.09426666666666667,4.824000000000001,106.80933333333333,111.63333333333331
1629023.0,2019,12,CHO,P.J. Washington,Kentucky,4.0,260.0,7861.0,3346.0,1429.0,606.0,0.45,0.366,0.711,30.2,12.9,5.5,2.3,10.6,0.065,-1.0,2.0,0.08497692307692307,-2.4042307692307694,111.69576923076923,109.28576923076925
1629639.0,2019,13,MIA,Tyler Herro,Kentucky,4.0,242.0,7631.0,4272.0,1181.0,848.0,0.439,0.383,0.875,31.5,17.7,4.9,3.5,10.5,0.066,-0.2,3.5,0.11472727272727272,1.159504132231405,109.88471074380165,111.01652892561984
1629641.0,2019,14,BOS,Romeo Langford,Indiana,4.0,141.0,2268.0,650.0,298.0,97.0,0.43,0.288,0.659,16.1,4.6,2.1,0.7,2.0,0.043,-3.4,-0.8,0.0480354609929078,-1.5212765957446805,107.32836879432624,105.77304964539007
1629635.0,2019,15,DET,Sekou Doumbouya,,3.0,96.0,1639.0,542.0,267.0,66.0,0.388,0.256,0.693,17.1,5.6,2.8,0.7,-0.4,-0.013,-6.5,-1.8,0.049520833333333326,-6.8875,111.32708333333333,104.38125000000001
1629643.0,2019,16,ORL,Chuma Okeke,Auburn,3.0,142.0,3400.0,1082.0,624.0,256.0,0.386,0.323,0.802,23.9,7.6,4.4,1.8,4.1,0.059,-0.8,1.0,0.08444366197183098,-8.673239436619717,110.72887323943662,102.0556338028169
1629638.0,2019,17,BRK,Nickeil Alexander-Walker,Virginia Tech,4.0,217.0,3948.0,1830.0,516.0,455.0,0.397,0.339,0.713,18.2,8.4,2.4,2.1,1.7,0.021,-2.3,-0.3,0.07610138248847927,-2.9516129032258065,111.77511520737328,108.8451612903226
1629048.0,2019,18,IND,Goga Bitadze,,4.0,187.0,2218.0,919.0,570.0,154.0,0.49,0.251,0.678,11.9,4.9,3.0,0.8,5.4,0.116,-0.9,0.6,0.084427807486631,-0.48663101604278075,108.78877005347593,108.29358288770054
1629677.0,2019,19,SAS,Luka Šamanić,,3.0,43.0,517.0,207.0,108.0,36.0,0.438,0.28,0.609,12.0,4.8,2.5,0.8,0.3,0.024,-4.0,-0.3,0.06748837209302326,-1.197674418604651,105.1046511627907,103.90697674418605
1629680.0,2019,20,BOS,Matisse Thybulle,Washington,4.0,267.0,5470.0,1232.0,522.0,270.0,0.447,0.334,0.662,20.5,4.6,2.0,1.0,11.0,0.096,0.7,3.8,0.05232958801498127,2.5104868913857676,106.95318352059925,109.46554307116106
1629634.0,2019,21,OKC,Brandon Clarke,Gonzaga,4.0,237.0,5051.0,2534.0,1325.0,334.0,0.604,0.29,0.705,21.3,10.7,5.6,1.4,19.9,0.189,2.8,6.1,0.13113924050632914,2.2160337552742617,107.72447257383965,109.94050632911393
1629684.0,2019,22,BOS,Grant Williams,Tennessee,4.0,288.0,6101.0,1774.0,993.0,341.0,0.451,0.379,0.773,21.2,6.2,3.4,1.2,12.2,0.096,-1.6,0.6,0.05469444444444445,3.9152777777777774,107.48055555555555,111.41979166666667
1629647.0,2019,23,UTA,Darius Bazley,,4.0,228.0,5384.0,2065.0,1216.0,275.0,0.411,0.31,0.673,23.6,9.1,5.3,1.2,2.8,0.025,-2.5,-0.6,0.08876315789473684,-8.114912280701754,109.59035087719298,101.45657894736843
1629660.0,2019,24,PHI,Ty Jerome,Virginia,4.0,157.0,2733.0,1104.0,293.0,408.0,0.421,0.352,0.826,17.4,7.0,1.9,2.6,3.9,0.069,-1.6,0.3,0.08413375796178343,-6.515923566878981,109.4687898089172,102.95286624203821
1629642.0,2019,25,POR,Nassir Little,UNC,4.0,192.0,3277.0,1161.0,613.0,149.0,0.451,0.335,0.725,17.1,6.0,3.2,0.8,4.0,0.059,-2.5,-0.4,0.06953125,-4.0218750000000005,115.8,111.778125
